x,y,z,vx,vy,vz,Kx,Ky,Kz
5.493686629999999793e-01,2.989306330000000012e-01,1.487299420000000039e-01,-8.612999999999999563e-04,1.126499999999999897e-03,-3.177000000000000245e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493678020000000162e-01,2.989309769999999866e-01,1.487274289999999943e-01,1.949999999999999965e-05,-9.951000000000000643e-04,-7.410000000000000137e-04,3.498934415639755571e+02,3.234611587263649426e+02,3.618953891722077856e+02
5.493687280000000284e-01,2.989273159999999985e-01,1.487274719999999995e-01,7.512000000000000448e-04,-1.018500000000000091e-03,5.693999999999999626e-04,3.498934415639755571e+02,3.234611587263649426e+02,3.618953891722077856e+02
5.493703060000000304e-01,2.989275820000000250e-01,1.487293269999999945e-01,1.106100000000000052e-03,-3.324000000000000023e-04,4.671000000000000239e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493724150000000028e-01,2.989262080000000266e-01,1.487290290000000126e-01,1.337999999999999997e-04,7.701000000000000163e-04,3.243000000000000223e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493707519999999622e-01,2.989301489999999784e-01,1.487304080000000084e-01,-7.047000000000000529e-04,-2.162999999999999992e-04,-9.393000000000000091e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493700660000000457e-01,2.989254869999999897e-01,1.487258979999999953e-01,-3.375000000000000179e-04,-3.837000000000000024e-04,-4.617000000000000010e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493696270000000270e-01,2.989288700000000132e-01,1.487288690000000135e-01,-1.724999999999999917e-04,3.539999999999999853e-04,7.269000000000000504e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493694909999999876e-01,2.989266669999999793e-01,1.487283209999999967e-01,2.741999999999999971e-04,-6.032999999999999734e-04,2.124000000000000128e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493705410000000455e-01,2.989268589999999892e-01,1.487295770000000017e-01,1.123199999999999980e-03,-2.076000000000000046e-04,1.010999999999999963e-03,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493732350000000153e-01,2.989259750000000104e-01,1.487316909999999992e-01,-3.570000000000000040e-04,3.642000000000000163e-04,-7.131000000000000403e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493693509999999502e-01,2.989280730000000164e-01,1.487272000000000038e-01,-1.106400000000000005e-03,5.033999999999999846e-04,-1.065299999999999928e-03,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493695469999999581e-01,2.989276530000000154e-01,1.487281400000000087e-01,6.185999999999999659e-04,4.860000000000000225e-05,9.407999999999999913e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493714130000000306e-01,2.989282349999999866e-01,1.487303359999999908e-01,-1.065000000000000002e-04,2.208000000000000002e-04,1.155000000000000021e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493691920000000062e-01,2.989283890000000166e-01,1.487285250000000003e-01,-9.338999999999999862e-04,3.552000000000000144e-04,-7.971000000000000221e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493683000000000316e-01,2.989294189999999740e-01,1.487276790000000015e-01,6.512999999999999476e-04,-1.006799999999999969e-03,-1.362000000000000038e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493713630000000014e-01,2.989250330000000067e-01,1.487280709999999895e-01,1.147199999999999913e-03,-6.947999999999999749e-04,9.858000000000000009e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493721240000000172e-01,2.989271030000000273e-01,1.487309649999999928e-01,5.852999999999999696e-04,1.034699999999999943e-03,1.443300000000000008e-03,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493733140000000015e-01,2.989284819999999954e-01,1.487328820000000107e-01,-3.264000000000000191e-04,-1.001999999999999961e-04,-5.163000000000000271e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493710360000000348e-01,2.989267689999999811e-01,1.487292440000000104e-01,-3.830999999999999879e-04,-8.399999999999999535e-05,-3.219000000000000182e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493720370000000353e-01,2.989282019999999762e-01,1.487318089999999926e-01,-2.553000000000000256e-04,2.553000000000000256e-04,-3.716999999999999818e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493701850000000109e-01,2.989276200000000050e-01,1.487280049999999965e-01,-7.494000000000000010e-04,-4.020000000000000136e-04,-1.311600000000000005e-03,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493695389999999623e-01,2.989268620000000154e-01,1.487274369999999901e-01,-1.854000000000000071e-04,2.489999999999999877e-05,-1.529999999999999920e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493695669999999476e-01,2.989277029999999891e-01,1.487279539999999955e-01,-7.001999999999999977e-04,7.110000000000000434e-04,-2.933999999999999759e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493672050000000251e-01,2.989292319999999892e-01,1.487264590000000053e-01,6.440999999999999894e-04,-2.648999999999999879e-04,5.768999999999999823e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493717139999999555e-01,2.989268199999999820e-01,1.487298770000000103e-01,1.436400000000000003e-03,-4.169999999999999987e-04,9.564000000000000452e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493719929999999474e-01,2.989278419999999992e-01,1.487296469999999926e-01,-4.581000000000000219e-04,2.384999999999999967e-04,-4.509000000000000096e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493701869999999543e-01,2.989276149999999799e-01,1.487283739999999965e-01,4.058999999999999999e-04,-6.551999999999999881e-04,1.712999999999999896e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493733459999999846e-01,2.989256579999999830e-01,1.487302179999999974e-01,4.152000000000000092e-04,-2.010000000000000068e-05,4.962000000000000265e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493715710000000030e-01,2.989275479999999874e-01,1.487300279999999864e-01,-1.040399999999999919e-03,1.266299999999999934e-03,1.577999999999999867e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493698780000000337e-01,2.989298790000000094e-01,1.487307439999999981e-01,-2.121000000000000055e-04,1.476000000000000098e-04,-5.280000000000000405e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
